producer;title;size;price;unit_price;url
ARLA FOODS S.A.;APETINA Ser biały w kostkach z suszonymi pomidorami 100 g;;;;https://mamyito.pl/produkt/ser-typu-srodziemnomorskiego-w-kostkach-z-suszonymi-pomidorami-apetina-100g
FERRERO POLSKA COMMERCIAL SP. Z O.O.;KINDER COUNTRY Czekolada z nadzieniem mlecznym i zbożami 23,5 g;;;;https://mamyito.pl/produkt/czekolada-z-nadzieniem-mlecznym-i-zbozami-kinder-country-24g
PPHU TEDJAR;TEDJAR Placki z jabłkiem;;;;https://mamyito.pl/produkt/placki-z-jablkiem-tedjar-400g
"SM „MLEKPOL"" W GRAJEWIE";ŁACIATA Śmietanka UHT 10% do kawy 10x10ml;;;;https://mamyito.pl/produkt/smietanka-uht-10x10ml-laciata-100ml
El-Marko  Sp. z o.o.;NEO Galaretka bez owoców 240g;;;;https://mamyito.pl/produkt/galaretka-bez-owocow-neo-240g
ZAKŁAD MIĘSNY WIERZEJKI J. M. ZDANOWSCY SP.J.;WIERZEJKI Salceson ozorkowy w plastrach 170 g;;;;https://mamyito.pl/produkt/salceson-ozorkowy-w-plastrach-wierzejki-170g
BALCERZAK SP. Z O.O.;BALCERZAK Krakowska podsuszana w plastrach 90 g;;;;https://mamyito.pl/produkt/krakowska-podsuszana-w-plastrach-balcerzak-90g
ŚWIEŻE I ZIELONE SP. Z O.O. SP.K.;GRZEŚKOWIAK Pierogi z serem 400g;;;;https://mamyito.pl/produkt/pierogi-z-serem-grzeskowiak-400g
MCCORMICK POLSKA S.A.;KAMIS Sól ziołowa 35 g;;;;https://mamyito.pl/produkt/sol-ziolowa-kamis-35g
COCA-COLA HBC POLSKA SP. Z O.O.;KINLEY Napój gazowany Pink Aromatic Berry 1l;;;;https://mamyito.pl/produkt/napoj-gazowany-pink-aromatic-berry-kinley-1000ml
FABRYKA CUKIERNICZA KOPERNIK S.A.;KOPERNIK TORUŃSKIE Pierniki Uszatki 153 g;;;;https://mamyito.pl/produkt/pierniki-uszatki-kopernik-torunskie-153g
MW FOOD SP. Z O.O., SP.K.;LUBELLA Owsianka z malinami i daktylami 100 g;;;;https://mamyito.pl/produkt/owsianka-z-malinami-i-daktylami-lubella-100g
WYTWÓRCZA SPÓŁDZIELNIA PRACY „SPOŁEM”;SPOŁEM KIELCE Majonez kielecki 170 ml;;;;https://mamyito.pl/produkt/majonez-kielecki-spolem-kielce-170ml
DANONE SP. Z O.O.;DANONE GRATKA Deser mleczny o smaku truskawkowym saszetka 65 g;;;;https://mamyito.pl/produkt/deser-mleczny-o-smaku-truskawkowym-saszetka-danone-gratka-65g
ŚWIEŻE I ZIELONE SP. Z O.O. SP.K.;GRZEŚKOWIAK Lasagne Bolognese z sosem beszamelowym 900g;;;;https://mamyito.pl/produkt/lasagne-bolognese-z-sosem-beszamelowym-grzeskowiak-900g
"SM „MLEKPOL"" W GRAJEWIE";MLEKPOL Serek Pyszny homogenizowany brzoskwinia z marakują 140 g;;;;https://mamyito.pl/produkt/serek-pyszny-homogenizowany-brzoskwinia-z-marakuja-mlekpol-140g
ZAKŁAD MIĘSNY WIERZEJKI J. M. ZDANOWSCY SP.J.;WIERZEJKI Polędwiczki wieprzowe 400g;;;;https://mamyito.pl/produkt/poledwiczki-wieprzowe-wierzejki-400g
BALCERZAK SP. Z O.O.;BALCERZAK Kiełbasa sucha jak ze wsi w plastrach 90 g;;;;https://mamyito.pl/produkt/kielbasa-sucha-jak-ze-wsi-w-plastrach-balcerzak-120g
GRUPA ŻYWIEC S.A.;NAMYSŁÓW Piwo jasne Pils butelka 500 ml;;;;https://mamyito.pl/produkt/piwo-jasne-pils-butelka-namyslow-500ml
PERŁA-BROWARY LUBELSKIE S.A.;PERŁA Piwo jasne butelka 500 ml;;;;https://mamyito.pl/produkt/piwo-jasne-butelka-perla-export-500ml
ŻYWIEC ZDRÓJ S.A. CIĘCINA;ŻYWIEC ZDRÓJ Napój niegazowany z nutą jabłka 1200 ml;;;;https://mamyito.pl/produkt/napoj-niegazowany-z-nuta-jablka-zywiec-zdroj-1200ml
KOMPANIA PIWOWARSKA S.A.;KOZEL Piwo Cerny 4x500 ml 2000 ml;;;;https://mamyito.pl/produkt/piwo-cerny-4x500-ml-kozel-2l
"SM „MLEKPOL"" W GRAJEWIE";MLEKPOL MAZURSKI SMAK Mleko 3,2% 1l;;;;https://mamyito.pl/produkt/mleko-32-mlekpol-mazurski-smak-1000ml
CEREAL PARTNERS POLAND TORUŃ-PACIFIC SP. Z O.O.;NESTLÉ FITNESS Płatki z owocami 225 g;;;;https://mamyito.pl/produkt/platki-z-owocami-nestle-fitness-225g
Olsza Olbrysz Sp. j.;OLSZA KRAINA WYPIEKÓW Groszek ptysiowy 80g;;;;https://mamyito.pl/produkt/groszek-ptysiowy-olsza-kraina-wypiekow-80g
ZAKŁAD MIĘSNY WIERZEJKI J. M. ZDANOWSCY SP.J.;WIERZEJKI Salceson Brunszwicki QAFP w plastrach 170 g;;;;https://mamyito.pl/produkt/salceson-brunszwicki-qafp-w-plastrach-wierzejki-170g
MONDELEZ POLSKA SP. Z O.O.;7 DAYS SUPER MINI Rogalik z nadzieniem kakaowym;;;;https://mamyito.pl/produkt/rogalik-z-nadzieniem-kakaowym-7-days-super-mini-185g
ARLA FOODS S.A.;APETINA Ser Cheddar czerwony tarty 200 g;;;;https://mamyito.pl/produkt/ser-cheddar-czerwony-tarty-apetina-200g
ROLESKI SP. J.;ROLESKI Ketchup łagodny premium 465 g;;;;https://mamyito.pl/produkt/ketchup-lagodny-premium-roleski-465g
CELIKO;Kakao naturalne ekstra ciemne 100 g;;;;https://mamyito.pl/produkt/kakao-naturalne-ekstra-ciemne-celiko-100g
CENOS SP. Z O.O.;CENOS Płatki ryżowe błyskawiczne 400 g;;;;https://mamyito.pl/produkt/platki-ryzowe-blyskawiczne-cenos-400g
ŚWIEŻE I ZIELONE SP. Z O.O. SP.K.;GRZEŚKOWIAK Pierogi z mięsem ze smażoną cebulką 320g;;;;https://mamyito.pl/produkt/pierogi-z-miesem-ze-smazona-cebulka-grzeskowiak-320g
El-Marko  Sp. z o.o.;NEO Sernik na zimno z galaretką owocową 160g;;;;https://mamyito.pl/produkt/sernik-na-zimno-z-galaretka-owocowa-neo-160g
MELVIT S.A.;SZCZYTNO PREMIUM Płatki owsiane błyskawiczne 400 g;;;;https://mamyito.pl/produkt/platki-owsiane-blyskawiczne-szczytno-premium-400g
ZAKŁAD MIĘSNY WIERZEJKI J. M. ZDANOWSCY SP.J.;WIERZEJKI Parówki z szynki 250 g;;;;https://mamyito.pl/produkt/parowki-z-szynki-wierzejki-250g
CELIKO;Galaretka truskawkowa z agarem bezglutenowa 45 g;;;;https://mamyito.pl/produkt/galaretka-truskawkowa-z-agarem-bezglutenowa-celiko-45g
ZAKŁAD PRZETWÓRSTWA MIĘSNEGO “JBB” IMPORT-EKSPORT J. BAŁDYGA;JBB Kiełbasa śląska 500 g;;;;https://mamyito.pl/produkt/kielbasa-slaska-jbb-500g
ANIMEX FOODS SP. Z O.O., SP.K.;KRAKUS Kiełbasa krakowska w plastrach 80 g;;;;https://mamyito.pl/produkt/kielbasa-krakowska-w-plastrach-krakus-80g
BUNGE POLSKA SP Z O. O.;MARGARYNA SMAKOWITA Śmietankowy smak 450g;;;;https://mamyito.pl/produkt/smietankowy-smak-margaryna-smakowita-450g
El-Marko  Sp. z o.o.;NEO Sernik na zimno z galaretką owocową 270g;;;;https://mamyito.pl/produkt/sernik-na-zimno-z-galaretka-owocowa-neo-270g
CEREAL PARTNERS POLAND TORUŃ-PACIFIC SP. Z O.O.;NESTLÉ Płatki czekoladowe Chocapic 450 g;;;;https://mamyito.pl/produkt/platki-czekoladowe-chocapic-nestle-450g
SERTOP TYCHY;SERTOP Ser topiony ementaler 100g;;;;https://mamyito.pl/produkt/ser-topiony-ementaler-sertop-100g
MWS SP. Z O.O., SP.K.;TYMBARK VITAMINI Sok banan jabłko marchew 1000 ml;;;;https://mamyito.pl/produkt/sok-banan-jablko-marchew-tymbark-vitamini-1000ml
MONDELEZ POLSKA SP. Z O.O.;7 DAYS SUPER MAX Rogalik z nadzieniem waniliowym 110 g;;;;https://mamyito.pl/produkt/rogalik-z-ciasta-francuskiego-z-nadzieniem-o-smaku-waniliowym-7-days-super-110g
BRACIA ZAWADZCY;Ogórki kwaszone domowe 750 g;;;;https://mamyito.pl/produkt/ogorki-kwaszone-domowe-bracia-zawadzcy-750g
IGLOTEX S.A.;PROSTE HISTORIE Lód w kostkach 1000g;;;;https://mamyito.pl/produkt/lod-w-kostkach-iglotex-1000g
CENOS SP. Z O.O.;KUCHNIA GOSPOSI Ryż biały 1000 g;;;;https://mamyito.pl/produkt/ryz-bialy-kuchnia-gosposi-1000g
"SM „MLEKPOL"" W GRAJEWIE";MLEMIX ZAMBROWSKI Mix tłuszczowy 200 g;;;;https://mamyito.pl/produkt/mix-tluszczowy-mlemix-zambrowski-200g
ARYZTA Polska Sp. z o.o.;PLONY ZBÓŻ Bułki do hot dogów 250 g 4x62,5 g;;;;https://mamyito.pl/produkt/bulki-do-hot-dogow-plony-zboz-250g
ZBYSZKO COMPANY S.A.;POLO COCKTA Napój gazowany o smaku cola 2 l;;;;https://mamyito.pl/produkt/napoj-gazowany-o-smaku-cola-polo-cockta-2l
PUTKA SP. Z O.O.;PUTKA Chleb Hetman krojony 350 g;;;;https://mamyito.pl/produkt/chleb-hetman-krojony-putka-350g
CARNICAS SERRANO SL FUENTE DEL JARR;SERRANO Jamon Serrano szynka w plastrach 80 g;;;;https://mamyito.pl/produkt/jamon-serrano-szynka-w-plastrach-serrano-80g
MWS SP. Z O.O., SP.K.;TYMBARK VITAMINI Sok banan marchew jabłko 300 ml;;;;https://mamyito.pl/produkt/sok-vitamini-banan-marchew-jablko-tymbark-300ml
ZAKŁADY PRZEMYSŁU CUKIERNICZEGO SKAWA S.A.;WADOWICE SKAWA PIŁKARZE Draże o smaku czekoladowym 70 g;;;;https://mamyito.pl/produkt/draze-o-smaku-czekoladowym-wadowice-skawa-pilkarze-70g
BALCERZAK SP. Z O.O.;BALCERZAK Polędwica sopocka 100 g;;;;https://mamyito.pl/produkt/poledwica-sopocka-balcerzak-100g
BUNGE POLSKA SP Z O. O.;FINUU Solone z fińskiego masła, olejów z rzepaku i lnianki 200g;;;;https://mamyito.pl/produkt/solone-z-finskiego-masla-olejow-z-rzepaku-i-lnianki-finuu-200g
MCCORMICK POLSKA S.A.;KAMIS Przyprawa do gulaszu 25 g;;;;https://mamyito.pl/produkt/przyprawa-do-gulaszu-kamis-25g
"SM „MLEKPOL"" W GRAJEWIE";ŁACIATE Mleko o smaku bananowym UHT 200 ml;;;;https://mamyito.pl/produkt/mleko-o-smaku-bananowym-uht-laciate-200ml
MW FOOD SP. Z O.O., SP.K.;ŁOWICZ Borówka do mięs i serów 230 g;;;;https://mamyito.pl/produkt/borowka-do-mies-i-serow-lowicz-230g
"SM „MLEKPOL"" W GRAJEWIE";MLEKPOL Serek Pyszny homogenizowany waniliowy 140 g;;;;https://mamyito.pl/produkt/serek-pyszny-homogenizowany-waniliowy-mlekpol-140g
El-Marko  Sp. z o.o.;NEO Galaretka z kawałkami owoców 170g;;;;https://mamyito.pl/produkt/galaretka-z-kawalkami-owocow-neo-170g
MWS SP. Z O.O., SP.K.;TYMBARK PO PROSTU Kompotowy śliwka jabłko napój niegazowany 1250 ml;;;;https://mamyito.pl/produkt/kompotowy-sliwka-jablko-napoj-niegazowany-tymbark-po-prostu-1250ml
ZAKŁAD MIĘSNY WIERZEJKI J. M. ZDANOWSCY SP.J.;WIERZEJKI Pierogi z mięsem 400 g;;;;https://mamyito.pl/produkt/pierogi-z-miesem-wierzejki-400g
DANONE SP. Z O.O.;DANONE GRATKA Deser o smaku truskawkowym 4x115g;;;;https://mamyito.pl/produkt/deser-o-smaku-truskawkowym-danone-gratka-460g
JANEX SP.J.;JANEX Golonka wieprzowa cięta w plastry 500 g;;;;https://mamyito.pl/produkt/golonka-wieprzowa-cieta-w-plastry-janex-500g
THE BRIDGE S.R.L;BIO ORGANIC Napój kokosowy naturalny BIO 1000 ml;;;;https://mamyito.pl/produkt/napoj-kokosowy-naturalny-bio-bio-organic-1000ml
PIEKARNIA OSKROBA S.A.;OSKROBA Strucla owocowa 450 g;;;;https://mamyito.pl/produkt/strucla-owocowa-oskroba-450g
SAWEX SP. Z O.O. FOODS SP.K.;BRITTA Ryż parboiled 4x100g 400 g;;;;https://mamyito.pl/produkt/ryz-parboiled-4x100g-britta-400g
MOSSO KEWPIE POLAND SP. Z O.O.;MOSSO Przecier ogórkowy 320 ml;;;;https://mamyito.pl/produkt/przecier-ogorkowy-mosso-320ml
JAWO SP. Z O.O.;JAWO Pierogi z serem mrożone 450 g;;;;https://mamyito.pl/produkt/pierogi-z-serem-mrozone-jawo-450g
ŻYWNOŚĆ EKOLOGICZNA BIO FOOD SP. Z O.O.;BIO FOOD Sok z buraków kiszonych BIO 300 ml;;;;https://mamyito.pl/produkt/sok-z-burakow-kiszonych-bio-bio-food-300ml
ZAKŁAD MIĘSNY WIERZEJKI J. M. ZDANOWSCY SP.J.;WIERZEJKI Pierogi z kapustą i grzybami 400 g;;;;https://mamyito.pl/produkt/pierogi-z-kapusta-i-grzybami-wierzejki-400g
ORNUA CO-OPERATIVE LIMITED;KERRYGOLD Ser Cheddar Red w plastrach 150 g;;;;https://mamyito.pl/produkt/ser-cheddar-red-w-plastrach-kerrygold-150g
BAHLSEN POLSKA SP. Z O.O., SP.K.;LEIBNIZ MINIS CLASSIC Herbatniki maślane 120 g;;;;https://mamyito.pl/produkt/herbatniki-maslane-leibniz-minis-classic-120g
ARLA FOODS S.A.;APETINA Ser typu śródziemnomorskiego w zalewie olejowej z zielonymi oliwkami i czosnkiem 100 g;;;;https://mamyito.pl/produkt/ser-typu-srodziemnomorskiego-w-zalewie-olejowej-z-zielonymi-oliwkami-i-czosnkiem-apetina-100g
MOSSO KEWPIE POLAND SP. Z O.O.;MOSSO Ćwikła z chrzanem 300 ml;;;;https://mamyito.pl/produkt/cwikla-z-chrzanem-mosso-300g
JANEX SP.J.;JANEX Mięso cielęce na gulasz 500 g;;;;https://mamyito.pl/produkt/mieso-cielece-na-gulasz-janex-500g
ZAKŁAD MIĘSNY WIERZEJKI J. M. ZDANOWSCY SP.J.;WIERZEJKI Pierogi ze szpinakiem i serem feta 400 g;;;;https://mamyito.pl/produkt/pierogi-ze-szpinakiem-i-serem-feta-wierzejki-400g
SPÓŁDZIELCZA MLECZARNIA SPOMLEK;SPOMLEK Ser Gouda z czarnuszką w plastrach 135 g;;;;https://mamyito.pl/produkt/ser-gouda-z-czarnuszka-w-plastrach-spomlek-135g
PUTKA SP. Z O.O.;PUTKA Pączek bostoński 65 g;;;;https://mamyito.pl/produkt/paczek-bostonski-putka-65g
"SM „MLEKPOL"" W GRAJEWIE";MLEKPOL Serek topiony z papryką 100 g;;;;https://mamyito.pl/produkt/serek-topiony-z-papryka-mlekpol-100g
ZAKŁADY TŁUSZCZOWE BIELMAR SP. Z O.O.;BIELMAR Beskidzki extra miks maślany 200g;;;;https://mamyito.pl/produkt/beskidzki-extra-miks-maslany-bielmar-199g
MWS SP. Z O.O., SP.K.;TYMBARK PO PROSTU Napój jabłko mięta 400 ml;;;;https://mamyito.pl/produkt/napoj-jablko-mieta-tymbark-po-prostu-400ml
MONDELEZ POLSKA SP. Z O.O.;LUBISIE Ciastko biszkoptowe z nadzieniem mlecznym 30 g;;;;https://mamyito.pl/produkt/ciastko-biszkoptowe-z-nadzieniem-mlecznym-lubisie-30g
ZAKŁAD MIĘSNY WIERZEJKI J. M. ZDANOWSCY SP.J.;WIERZEJKI Pierogi ruskie 400 g;;;;https://mamyito.pl/produkt/pierogi-ruskie-wierzejki-400g
BIO PLANET S.A.;BIO RAJ Mąka żytnia razowa typ 2000 BIO 1000 g;;;;https://mamyito.pl/produkt/maka-zytnia-razowa-typ-2000-bio-bio-raj-1000g
PPHU TEDJAR;TEDJAR Uszka z mięsem;;;;https://mamyito.pl/produkt/uszka-z-miesem-tedjar-400g
NESTLÉ POLSKA S.A.;WINIARY Zupa barszcz biały 66 g;;;;https://mamyito.pl/produkt/zupa-barszcz-bialy-winiary-66g
ANIMEX FOODS SP. Z O.O., SP.K.;KRAKUS Kiełbasa żywiecka w kawałku 230 g;;;;https://mamyito.pl/produkt/kielbasa-zywiecka-w-kawalku-krakus-230g
PUTKA SP. Z O.O.;PUTKA Ciastka czekoladowe 400 g;;;;https://mamyito.pl/produkt/ciastka-czekoladowe-putka-400g
BIO PLANET S.A.;BIOMINKI Chrupki kukurydziano-jaglane spirale bezglutenowe BIO 60 g;;;;https://mamyito.pl/produkt/chrupki-kukurydziano-jaglane-spirale-bezglutenowe-bio-biominki-60g
JAWO SP. Z O.O.;JAWO Pierogi z mięsem mrożone 450 g;;;;https://mamyito.pl/produkt/pierogi-z-miesem-mrozone-jawo-450g
LISNER POZNAŃ SP. Z O.O., SP.K.;LISNER Płaty śledziowe Bismarck 400 g;;;;https://mamyito.pl/produkt/platy-sledziowe-bismarck-lisner-400g
BIURKOM FLAMPOL SP. Z O.O.;ORYGINALNY SOK Smoothie kurkuma 250 ml;;;;https://mamyito.pl/produkt/smoothie-kurkuma-oryginalny-sok-250ml
JAWO SP. Z O.O.;JAWO Pyzy ziemniaczane mrożone 450 g;;;;https://mamyito.pl/produkt/pyzy-ziemniaczane-mrozone-jawo-450g
OKRĘGOWA SM GARWOLIN;OSM GARWOLIN Masło extra z Garwolina 200 g;;;;https://mamyito.pl/produkt/maslo-extra-z-garwolina-osm-garwolin-200g
MWS SP. Z O.O., SP.K.;TARCZYN Sok pomidorowy pikantny 100% 300 ml;;;;https://mamyito.pl/produkt/sok-pomidorowy-pikantny-100-tarczyn-300ml
ANIMEX FOODS SP. Z O.O., SP.K.;KRAKUS Kiełbasa krakowska w kawałku 250 g;;;;https://mamyito.pl/produkt/kielbasa-krakowska-w-kawalku-krakus-250g
BIURKOM FLAMPOL SP. Z O.O.;ORYGINALNY SOK Smoothie yuzu biała gujawa 250 ml;;;;https://mamyito.pl/produkt/smoothie-yuzu-biala-gujawa-oryginalny-sok-250ml
Schar;Mąka-mieszanka Mix B do wypieków chleba bezglutenowa 1000 g;;;;https://mamyito.pl/produkt/maka-mieszanka-mix-b-do-wypiekow-chleba-bezglutenowa-schar-1000g
BAKOMA SP. Z O.O.;BAKOMA Bita śmietana w sprayu 250 g;;;;https://mamyito.pl/produkt/bita-smietana-w-sprayu-bakoma-250g
BIO PLANET S.A.;BIO PLANET Płatki owsiane bezglutenowe BIO 300 g;;;;https://mamyito.pl/produkt/platki-owsiane-bezglutenowe-bio-bio-planet-300g
ALCE NERO;Wafle ryżowe pełnoziarniste BIO 100 g;;;;https://mamyito.pl/produkt/wafle-ryzowe-pelnoziarniste-bio-alce-nero-100g
BIO PLANET S.A.;BIO PLANET Kasza jaglana bezglutenowa BIO 500 g;;;;https://mamyito.pl/produkt/kasza-jaglana-bezglutenowa-bio-bio-planet-500g
MWS SP. Z O.O., SP.K.;KUBUŚ PLAY! Napój marchew jabłko pomarańcza limetka 400 ml;;;;https://mamyito.pl/produkt/napoj-marchew-jablko-pomarancza-limetka-kubus-play-400ml
MAKARONY BABUNI RYSZARD KACZOROWSKI;EKO-MAK Makaron Babuni z jaj przepiórczych 250 g;;;;https://mamyito.pl/produkt/makaron-babuni-z-jaj-przepiorczych-eko-mak-250g
PUTKA SP. Z O.O.;PUTKA Bezglutenowy pączek wyborowy 2 szt. 200 g;;;;https://mamyito.pl/produkt/bezglutenowy-paczek-wyborowy-2-szt-putka-200g
PODRAVKA POLSKA SP. Z O.O.;PODRAVKA Sos Ajvar ostry 195 g;;;;https://mamyito.pl/produkt/sos-ajvar-ostry-podravka-195g
MOSSO KEWPIE POLAND SP. Z O.O.;MOSSO Szczaw 300 ml;;;;https://mamyito.pl/produkt/szczaw-mosso-300ml
DAN CAKE POLONIA SP. Z O.O.;DAN CAKE Bułeczki mleczne 400 g;;;;https://mamyito.pl/produkt/buleczki-mleczne-dan-cake-400g
HERBAPOL-LUBLIN S.A.;HERBAPOL ZIELNIK POLSKI Szałwia 20 szt. 24 g;;;;https://mamyito.pl/produkt/szalwia-20-szt-herbapol-herbaciany-ogrod-24g
MWS SP. Z O.O., SP.K.;TYMBARK VEGA Śródziemnomorski ogród sok z warzyw i owoców 500 ml;;;;https://mamyito.pl/produkt/srodziemnomorski-ogrod-sok-z-warzyw-i-owocow-tymbark-vega-500ml
JAWO SP. Z O.O.;JAWO Pierogi ruskie mrożone 450 g;;;;https://mamyito.pl/produkt/pierogi-ruskie-mrozone-jawo-450g
ZAKŁAD MIĘSNY WIERZEJKI J. M. ZDANOWSCY SP.J.;WIERZEJKI Kiełbasa sucha krakowska w plastrach 170 g;;;;https://mamyito.pl/produkt/kielbasa-sucha-krakowska-w-plastrach-wierzejki-170g
SM UDZIAŁOWCÓW;STRZAŁKOWO Masło ze Strzałkowa 250 g;;;;https://mamyito.pl/produkt/maslo-ze-strzalkowa-strzalkowo-250g
MW FOOD SP. Z O.O., SP.K.;LUBELLA CHOCO Zbożowe chrupki Piegołaki w kształcie ciasteczek 250 g;;;;https://mamyito.pl/produkt/zbozowe-chrupki-piegolaki-w-ksztalcie-ciasteczek-lubella-choco-250g
COLIAN SP. Z O.O.;JUTRZENKA FAMILIJNE Wafle o smaku orzechowym 180 g;;;;https://mamyito.pl/produkt/wafle-o-smaku-orzechowym-jutrzenka-familijne-180g
"SM „MLEKPOL"" W GRAJEWIE";MLEKPOL MAZURSKI SMAK Mleko 2,0% 1l;;;;https://mamyito.pl/produkt/mleko-20-mlekpol-mazurski-smak-1000ml
SM MLEKOVITA;MLEKOVITA MAZOWIECKI Ser topiony kremowy z szynką 100 g;;;;https://mamyito.pl/produkt/ser-topiony-kremowy-z-szynka-mlekovita-mazowiecki-100g
ANIA SP. Z O.O., SP.K.;BIO ANIA Ciastka owsiane z miodem BIO 150 g;;;;https://mamyito.pl/produkt/ciastka-owsiane-z-miodem-bio-bio-ania-150g
PRZEDSIĘBIORSTWO PRZEMYSŁU ZIEMNIACZANEGO TRZEMESZNO SP. Z O.O.;TRZEMESZNO Skrobia ziemniaczana 500 g;;;;https://mamyito.pl/produkt/skrobia-ziemniaczana-trzemeszno-500g
JAWO SP. Z O.O.;JAWO Pierogi z grzybami i kapustą mrożone 450 g;;;;https://mamyito.pl/produkt/pierogi-z-grzybami-i-kapusta-mrozone-jawo-450g
AVIKO SP. Z O.O.;AVIKO Churros mrożone 300 g;;;;https://mamyito.pl/produkt/churros-mrozone-aviko-300g
BIO PLANET S.A.;BIO PLANET Fasolka czerwona Kidney BIO 400 g;;;;https://mamyito.pl/produkt/fasolka-czerwona-kidney-bio-bio-planet-400g
AB ZEMAITIJOS PIENAS;DZIUGAS Ser twardy dojrzewający Mild 180 g;;;;https://mamyito.pl/produkt/ser-twardy-dojrzewajacy-mild-dziugas-180g
BUNGE POLSKA SP. Z O.O.;MASMIX Margaryna klasyczna z masłem 400 g;;;;https://mamyito.pl/produkt/margaryna-klasyczna-z-maslem-masmix-400g
BIO PLANET S.A.;BIO PLANET Mąka jaglana BIO;;;;https://mamyito.pl/produkt/maka-jaglana-bio-bio-planet-1000g
DEGA S.A.;DEGA Sałatka pikantna z makrelą 130 g;;;;https://mamyito.pl/produkt/salatka-pikantna-z-makrela-dega-130g
PUTKA SP. Z O.O.;PUTKA Kokosanki 400 g;;;;https://mamyito.pl/produkt/kokosanki-putka-400g
RAISIO SP. Z O.O.;BENECOL Tłuszcz do smarowania z dodatkiem stanoli roślinnych 400 g;;;;https://mamyito.pl/produkt/tluszcz-do-smarowania-z-dodatkiem-stanoli-roslinnych-benecol-400g
MAMUT POLSKA S.A.;MAMUT Sucharki extra delikatesowe 230 g;;;;https://mamyito.pl/produkt/sucharki-extra-delikatesowe-mamut-230g
HENGLEIN POLSKA SP. Z O.O.;HENGLEIN Tortellini uszka z mięsem 250 g;;;;https://mamyito.pl/produkt/tortellini-uszka-z-miesem-henglein-250g
BUNGE POLSKA SP. Z O.O.;MASMIX Miks tłuszczowy klasyczny z masłem 225 g;;;;https://mamyito.pl/produkt/miks-tluszczowy-klasyczny-z-maslem-masmix-225g
NESTLÉ POLSKA S.A.;WINIARY Zupa żurek 48 g;;;;https://mamyito.pl/produkt/zupa-zurek-winiary-48g
MONDELEZ POLSKA SP. Z O.O.;SAN PETITKI Biszkopty 120 g;;;;https://mamyito.pl/produkt/biszkopty-san-petitki-120g
AGRARFROST GMBH & CO. KG;AGRARFROST MINIONS Ciasto ziemniaczane formowane w figurki mrożone 450 g;;;;https://mamyito.pl/produkt/ciasto-ziemniaczane-formowane-w-figurki-mrozone-agrarfrost-minions-450g
MWS SP. Z O.O., SP.K.;TYMBARK Napój jabłko mięta 500 ml;;;;https://mamyito.pl/produkt/napoj-jablko-mieta-tymbark-500ml
DR. OETKER POLSKA SP. Z O.O.;DR. OETKER Ciasto mini babeczki smak waniliowy 250 g;;;;https://mamyito.pl/produkt/ciasto-mini-babeczki-smak-waniliowy-dr-oetker-250g
LISNER POZNAŃ SP. Z O.O., SP.K.;LISNER Śledź atlantycki Rolmopsy w zalewie octowej 400 g;;;;https://mamyito.pl/produkt/sledz-atlantycki-rolmopsy-w-zalewie-octowej-lisner-400g
BAHLSEN POLSKA SP. Z O.O., SP.K.;HIT Markizy o smaku czekoladowym 220 g;;;;https://mamyito.pl/produkt/markizy-o-smaku-czekoladowym-hit-220g
MWS SP. Z O.O., SP.K.;TYMBARK VITAMINI Sok malina jabłko marchew 1000 ml;;;;https://mamyito.pl/produkt/sok-malina-jablko-marchew-tymbark-vitamini-1000ml
RAISIO SP. Z O.O.;BENECOL Tłuszcz do smarowania z dodatkiem stanoli roślinnych 225 g;;;;https://mamyito.pl/produkt/tluszcz-do-smarowania-z-dodatkiem-stanoli-roslinnych-benecol-225g
ALCE NERO;Pulpa pomidorowa BIO 500 g;;;;https://mamyito.pl/produkt/pulpa-pomidorowa-bio-alce-nero-500g
Mogyi Polska Sp. z o.o.;MOGYI Słonecznik prażony solony 150g;;;;https://mamyito.pl/produkt/slonecznik-prazony-solony-mogyi-150g
DR. OETKER POLSKA SP. Z O.O.;DR. OETKER Krem do karpatki klasyczny 240 g;;;;https://mamyito.pl/produkt/krem-do-karpatki-klasyczny-dr-oetker-240g
BIO PLANET S.A.;BIO PLANET Tapioka (skrobia z manioku) 400 g;;;;https://mamyito.pl/produkt/tapioka-skrobia-z-manioku-bio-planet-400g
El-Marko  Sp. z o.o.;NEO Galaretka bez owoców 150g;;;;https://mamyito.pl/produkt/galaretka-bez-owocow-neo-150g
EUROBRAND SP. Z O.O.;APETITKI PETIT BEURRE Herbatniki kakaowe 200 g;;;;https://mamyito.pl/produkt/herbatniki-kakaowe-apetitki-petit-beurre-200g
ZAKŁAD PRZETWÓRSTWA MIĘSNEGO “JBB” IMPORT-EKSPORT J. BAŁDYGA;JBB Pasztet delikatesowy extra z szynką 250g;;;;https://mamyito.pl/produkt/pasztet-delikatesowy-extra-z-szynka-jbb-250g
NESTLÉ POLSKA S.A.;WINIARY Kostka mięsna 6 kostek 60 g;;;;https://mamyito.pl/produkt/kostka-miesna-6-kostek-winiary-60g
SM W GOSTYNIU;SM GOSTYŃ Mleko w proszku odtłuszczone granulowane 250g;;;;https://mamyito.pl/produkt/mleko-w-proszku-odtluszczone-granulowane-sm-gostyn-250g
ŻYWNOŚĆ EKOLOGICZNA BIO FOOD SP. Z O.O.;BIO FOOD Sok z kiszonej kapusty BIO 300 ml;;;;https://mamyito.pl/produkt/sok-z-kiszonej-kapusty-bio-bio-food-300ml
